fromLib,toLib,ruleCount,isPossible,isConfirmed,fromLibHomepageURL,toLibHomepageURL,fromLibDescription,toLibDescription,fromLibRepositoryURL,toLibRepositoryURL,fromLibRepositoryDescription,toLibRepositoryDescription
org.jasypt:jasypt,commons-codec:commons-codec,4,TRUE,FALSE,http://www.jasypt.org,https://commons.apache.org/proper/commons-codec/,Java library which enables encryption in java apps with minimum effort.," The Apache Commons Codec package contains simple encoder and decoders for various formats such as Base64 and Hexadecimal. In addition to these widely used encoders and decoders, the codec package also maintains a collection of phonetic encoding utilities. ",scm:svn:http://svn.code.sf.net/p/jasypt/code/tags/jasypt/jasypt-1.9.1,https://github.com/apache/commons-codec,,Apache Commons Codec
org.javabits.jgrapht:jgrapht,com.github.monkeysintown:jgraphx,0,TRUE,FALSE,http://www.jgrapht.org,http://www.jgraph.com,A Java class library for graph-theory data structures and algorithms.,"JGraphX Swing Component - Java Graph Visualization Library          This is a binary & source redistribution of the original, unmodified         JGraphX library originating from:         ""https://github.com/jgraph/jgraphx/archive/v3.3.1.1.tar.gz"".          The purpose of this redistribution is to make the library available         to other Maven projects.",https://github.com/javabits/jgrapht,scm:git:https://github.com/jgraph/jgraphx.git,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,com.jgoodies:jgoodies-common,0,TRUE,FALSE,http://www.jgrapht.org,http://www.jgoodies.com/downloads/libraries.html,A Java class library for graph-theory data structures and algorithms.,The JGoodies Common library provides convenience code for other JGoodies libraries and applications.,https://github.com/javabits/jgrapht,scm:svn:http://svn.sonatype.org/spice/tags/oss-parent-7/jgoodies-common,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,com.jgoodies:jgoodies-forms,0,TRUE,FALSE,http://www.jgrapht.org,https://forms.java.net/,A Java class library for graph-theory data structures and algorithms.,"The JGoodies Forms framework helps you lay out and implement elegant Swing panels quickly and consistently. It makes simple things easy and the hard stuff possible, the good design easy and the bad difficult.",https://github.com/javabits/jgrapht,https://svn.java.net/svn/forms~svn,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,com.jidesoft:jide-oss,0,TRUE,FALSE,http://www.jgrapht.org,https://github.com/jidesoft/jide-oss,A Java class library for graph-theory data structures and algorithms.,JIDE Common Layer (Professional Swing Components),https://github.com/javabits/jgrapht,https://github.com/jidesoft/jide-oss,Master repository for the JGraphT project,JIDE Common Layer
org.javabits.jgrapht:jgrapht,com.miglayout:miglayout,0,TRUE,FALSE,http://www.jgrapht.org,http://www.miglayout.com/,A Java class library for graph-theory data structures and algorithms.,"MiGLayout - Java Layout Manager for Swing, SWT and JavaFX",https://github.com/javabits/jgrapht,,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,net.java.dev.timingframework:timingframework,0,TRUE,FALSE,http://www.jgrapht.org,https://timingframework.dev.java.net/,A Java class library for graph-theory data structures and algorithms.,The Timing Framework is a library for making Java animation and timing-based control easier.,https://github.com/javabits/jgrapht,,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,net.sf.jung:jung-api,0,TRUE,FALSE,http://www.jgrapht.org,http://jung.sourceforge.net/site/jung-api,A Java class library for graph-theory data structures and algorithms.,Graph interfaces used by the JUNG project,https://github.com/javabits/jgrapht,scm:git:git://github.com/jrtom/jung.git/jung-api,Master repository for the JGraphT project,JUNG: Java Universal Network/Graph Framework
org.javabits.jgrapht:jgrapht,org.swinglabs.swingx:swingx-all,0,TRUE,FALSE,http://www.jgrapht.org,http://www.swinglabs.org/swingx-all/,A Java class library for graph-theory data structures and algorithms.,A Maven project to aggregate all modules into a single artifact.,https://github.com/javabits/jgrapht,scm:svn:https://svn.java.net/svn/swingx~svn/tags/swingx-project-1.6.5-1/swingx-all,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,org.swinglabs.swingx:swingx-core,0,TRUE,FALSE,http://www.jgrapht.org,http://www.swinglabs.org/swingx-core/,A Java class library for graph-theory data structures and algorithms.,"Contains extensions to the Swing GUI toolkit, including new and enhanced components that provide functionality commonly required by rich client applications.",https://github.com/javabits/jgrapht,scm:svn:https://svn.java.net/svn/swingx~svn/tags/swingx-project-1.6.5-1/swingx-core,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,org.swinglabs:jxlayer,0,TRUE,FALSE,http://www.jgrapht.org,http://www.swinglabs.org/,A Java class library for graph-theory data structures and algorithms.,The universal decorator for Swing components,https://github.com/javabits/jgrapht,,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,org.swinglabs:swing-layout,0,TRUE,FALSE,http://www.jgrapht.org,https://swing-layout.dev.java.net/,A Java class library for graph-theory data structures and algorithms.,Extensions to Swing to create professional cross platform layout,https://github.com/javabits/jgrapht,,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,org.swinglabs:swingx,0,TRUE,FALSE,http://www.jgrapht.org,http://www.swinglabs.org/,A Java class library for graph-theory data structures and algorithms.,"Contains extensions to the Swing GUI toolkit, including new and enhanced components that provide functionality commonly required by rich client applications.",https://github.com/javabits/jgrapht,scm:svn:https://swingx.dev.java.net/svn/swingx/trunk,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,org.swinglabs:swingx-core,0,TRUE,FALSE,http://www.jgrapht.org,http://www.swinglabs.org/swingx-core/,A Java class library for graph-theory data structures and algorithms.,"Contains extensions to the Swing GUI toolkit, including new and enhanced components that provide functionality commonly required by rich client applications.",https://github.com/javabits/jgrapht,scm:svn:https://swingx.dev.java.net/svn/swingx/trunk/swingx-core,Master repository for the JGraphT project,
org.javabits.jgrapht:jgrapht,org.tinyjee.jgraphx:jgraphx,0,TRUE,FALSE,http://www.jgrapht.org,http://www.jgraph.com/jgraph.html,A Java class library for graph-theory data structures and algorithms.,"JGraphX Swing Component - Java Graph Visualization Library  		This is a binary & source redistribution of the original, unmodified JGraphX library originating from: 		""https://github.com/jgraph/jgraphx/archive/v3.4.1.3.zip"".  		The purpose of this redistribution is to make the library available to other Maven projects.",https://github.com/javabits/jgrapht,git://github.com/jgraph/jgraphx.git,Master repository for the JGraphT project,
org.javassist:javassist,cglib:cglib,4,TRUE,FALSE,http://www.javassist.org/,https://github.com/cglib/cglib, Javassist (JAVA programming ASSISTant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java. ,"cglib is a powerful, high performance and quality Code Generation Library, It is used to extend JAVA classes and implements interfaces at runtime.",https://github.com/jboss-javassist/javassist,https://github.com/cglib/cglib,Java bytecode engineering toolkit,"cglib - Byte Code Generation Library is high level API to generate and transform Java byte code. It is used by AOP, testing, data access frameworks to generate dynamic proxy objects and intercept field access."
org.javassist:javassist,org.ow2.asm:asm-commons,4,TRUE,FALSE,http://www.javassist.org/,http://asm.ow2.io/, Javassist (JAVA programming ASSISTant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java. ,"Usefull class adapters based on ASM, a very small and fast Java bytecode manipulation framework",https://github.com/jboss-javassist/javassist,https://gitlab.ow2.org/asm/asm/,Java bytecode engineering toolkit,
org.javassist:javassist,org.ow2.asm:asm-all,2,TRUE,FALSE,http://www.javassist.org/,, Javassist (JAVA programming ASSISTant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java. ,,https://github.com/jboss-javassist/javassist,scm:svn:svn://svn.forge.objectweb.org/svnroot/asm/trunk/asm-all,Java bytecode engineering toolkit,
org.javassist:javassist,asm:asm-all,0,TRUE,FALSE,http://www.javassist.org/,http://asm.objectweb.org/asm-all/, Javassist (JAVA programming ASSISTant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java. ,A very small and fast Java bytecode manipulation framework,https://github.com/jboss-javassist/javassist,scm:svn:svn://svn.forge.objectweb.org/svnroot/asm/trunk/asm-all,Java bytecode engineering toolkit,
org.javassist:javassist,bcel:bcel,0,TRUE,FALSE,http://www.javassist.org/,, Javassist (JAVA programming ASSISTant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java. ,,https://github.com/jboss-javassist/javassist,,Java bytecode engineering toolkit,
org.javassist:javassist,org.apache.bcel:bcel,0,TRUE,FALSE,http://www.javassist.org/,https://commons.apache.org/proper/commons-bcel, Javassist (JAVA programming ASSISTant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java. ,Apache Commons Bytecode Engineering Library,https://github.com/jboss-javassist/javassist,https://gitbox.apache.org/repos/asf?p=commons-bcel.git,Java bytecode engineering toolkit,
org.javolution:javolution,colt:colt,0,TRUE,FALSE,http://javolution.org,,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,,,
org.javolution:javolution,com.boundary:high-scale-lib,0,TRUE,FALSE,http://javolution.org,https://github.com/boundary/high-scale-lib,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,"This is Boundary's fork of Cliff Click's high scale lib.  We will be maintaining this fork with bug fixes, improvements and versioned builds pushed to maven central.",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,scm:git:git@github.com:boundary/high-scale-lib.git,,A fork of Cliff Click's High Scale Library.  Improved with bug fixes and a real build system.
org.javolution:javolution,com.carrotsearch:hppc,0,TRUE,FALSE,http://javolution.org,http://labs.carrotsearch.com,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,"High Performance Primitive Collections. Fundamental data structures (maps, sets, lists, stacks, queues) generated for combinations of object and primitive types to conserve JVM memory and speed up execution.",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,scm:git:git@github.com:carrotsearch/hppc.git/hppc,,High Performance Primitive Collections for Java
org.javolution:javolution,com.google.guava:guava,0,TRUE,FALSE,http://javolution.org,https://github.com/google/guava,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).," Guava is a suite of core and expanded libraries that include utility classes, google's collections, io classes, and much much more. ",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://github.com/google/guava,,Google core libraries for Java
org.javolution:javolution,com.googlecode.lambdaj:lambdaj,0,TRUE,FALSE,http://javolution.org,http://code.google.com/p/lambdaj,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,The pseudo-functional collection manipulation library,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,scm:svn:http://lambdaj.googlecode.com/svn/trunk,,
org.javolution:javolution,com.samskivert:samskivert,0,TRUE,FALSE,http://javolution.org,http://github.com/samskivert/samskivert,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,A collection of Java utilities.,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://github.com/samskivert/samskivert,,Utilities library for Java
org.javolution:javolution,commons-collections:commons-collections,0,TRUE,FALSE,http://javolution.org,http://commons.apache.org/collections/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,Types that extend and augment the Java Collections Framework.,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,http://svn.apache.org/viewvc/commons/proper/collections/trunk,,Mirror of Apache Commons Collections
org.javolution:javolution,commons-lang:commons-lang,0,TRUE,FALSE,http://javolution.org,http://commons.apache.org/lang/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,"Commons Lang, a package of Java utility classes for the         classes that are in java.lang's hierarchy, or are considered to be so         standard as to justify existence in java.lang.",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,http://svn.apache.org/repos/asf/commons/proper/lang/branches/LANG_2_X,,
org.javolution:javolution,fastutil:fastutil,0,TRUE,FALSE,http://javolution.org,http://fastutil.dsi.unimi.it/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,"fastutil extends the Java? Collections Framework by providing type-specific maps, sets, lists and queues with a small memory footprint and fast access and insertion; it also includes a fast I/O API for binary and text files.",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,,,
org.javolution:javolution,it.unimi.dsi:fastutil,0,TRUE,FALSE,http://javolution.org,http://fastutil.di.unimi.it/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,"fastutil extends the Java Collections Framework by providing type-specific maps, sets, lists and priority queues with a small memory footprint and fast access and insertion; provides also big (64-bit) arrays, sets and lists, and fast, practical I/O classes for binary and text files.",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://github.com/vigna/fastutil,,"fastutil extends the Java??? Collections Framework by providing type-specific maps, sets, lists and queues."
org.javolution:javolution,joda-time:joda-time,0,TRUE,FALSE,http://javolution.org,https://www.joda.org/joda-time/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,Date and time library to replace JDK date handling,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://github.com/JodaOrg/joda-time,,Joda-Time is the widely used replacement for the Java date and time classes prior to Java SE 8.
org.javolution:javolution,net.sf.trove4j:trove4j,0,TRUE,FALSE,http://javolution.org,http://trove4j.sf.net,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,The Trove library provides high speed regular and primitive collections for Java. ,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://trove4j.svn.sourceforge.net/svnroot/trove4j,,
org.javolution:javolution,net.sourceforge.collections:collections-generic,0,TRUE,FALSE,http://javolution.org,http://collections.sourceforge.net,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,,,
org.javolution:javolution,org.apache.commons:commons-collections4,0,TRUE,FALSE,http://javolution.org,https://commons.apache.org/proper/commons-collections/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,The Apache Commons Collections package contains types that extend and augment the Java Collections Framework.,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://git-wip-us.apache.org/repos/asf?p=commons-collections.git,,
org.javolution:javolution,org.apache.commons:commons-lang3,0,TRUE,FALSE,http://javolution.org,http://commons.apache.org/proper/commons-lang/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).," Apache Commons Lang, a package of Java utility classes for the classes that are in java.lang's hierarchy, or are considered to be so standard as to justify existence in java.lang. ",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://git-wip-us.apache.org/repos/asf?p=commons-lang.git,,
org.javolution:javolution,org.apache.mahout:mahout,0,TRUE,FALSE,http://javolution.org,http://mahout.apache.org,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,"Mahout's goal is to build scalable machine learning libraries. With scalable we mean: Scalable to     reasonably large data sets. Our core algorithms for clustering, classification and batch based collaborative     filtering are implemented on top of Apache Hadoop using the map/reduce paradigm. However we do not restrict     contributions to Hadoop based implementations: Contributions that run on a single node or on a non-Hadoop     cluster are welcome as well. The core libraries are highly optimized to allow for good performance also for     non-distributed algorithms. Scalable to support your business case. Mahout is distributed under a commercially     friendly Apache Software license. Scalable community. The goal of Mahout is to build a vibrant, responsive,     diverse community to facilitate discussions not only on the project itself but also on potential use cases. Come     to the mailing lists to find out more. Currently Mahout supports mainly four use cases: Recommendation mining     takes users' behavior and from that tries to find items users might like. Clustering takes e.g. text documents     and groups them into groups of topically related documents. Classification learns from existing categorized     documents what documents of a specific category look like and is able to assign unlabelled documents to the     (hopefully) correct category. Frequent itemset mining takes a set of item groups (terms in a query session,     shopping cart content) and identifies, which individual items usually appear together.",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://github.com/apache/mahout,,Mirror of Apache Mahout
org.javolution:javolution,org.apache.mahout:mahout-collections,0,TRUE,FALSE,http://javolution.org,http://www.apache.org/mahout-collections/,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,Primitive-type collections based on CERN's Colt Java API,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,scm:svn:http://svn.apache.org/repos/asf/lucene/mahout/tags/mahout-collections-1.0,,
org.javolution:javolution,org.apache.mahout:mahout-core,0,TRUE,FALSE,http://javolution.org,,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,Scalable machine learning libraries,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,scm:svn:https://svn.apache.org/repos/asf/mahout/tags/mahout-0.9/mahout-core,,
org.javolution:javolution,org.apache.mahout:mahout-math,0,TRUE,FALSE,http://javolution.org,,Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,https://github.com/apache/mahout.git,,Mirror of Apache Mahout
org.jboss.shrinkwrap:shrinkwrap-api,com.jcraft:jzlib,0,TRUE,FALSE,http://www.jboss.org,http://www.jcraft.com/jzlib/,Client View of the ShrinkWrap Project,JZlib is a re-implementation of zlib in pure Java,https://github.com/shrinkwrap/shrinkwrap,https://github.com/ymnk/jzlib,Java API for Archive Manipulation,re-implementation of zlib in pure Java
org.jboss.shrinkwrap:shrinkwrap-api,com.ning:compress-lzf,0,TRUE,FALSE,http://www.jboss.org,http://github.com/ning/compress,Client View of the ShrinkWrap Project," Compression codec for LZF encoding for particularly encoding/decoding, with reasonable compression. Compressor is basic Lempel-Ziv codec, without Huffman (deflate/gzip) or statistical post-encoding. See ""http://oldhome.schmorp.de/marc/liblzf.html"" for more on original LZF package. ",https://github.com/shrinkwrap/shrinkwrap,https://github.com/ning/compress,Java API for Archive Manipulation," High-performance, streaming/chunking Java LZF codec, compatible with standard C LZF package"
org.jboss.shrinkwrap:shrinkwrap-api,org.apache.commons:commons-compress,0,TRUE,FALSE,http://www.jboss.org,https://commons.apache.org/proper/commons-compress/,Client View of the ShrinkWrap Project," Apache Commons Compress software defines an API for working with compression and archive formats. These include: bzip2, gzip, pack200, lzma, xz, Snappy, traditional Unix Compress, DEFLATE, DEFLATE64, LZ4, Brotli, Zstandard and ar, cpio, jar, tar, zip, dump, 7z, arj. ",https://github.com/shrinkwrap/shrinkwrap,https://gitbox.apache.org/repos/asf?p=commons-compress.git,Java API for Archive Manipulation,
org.jboss.solder:solder-api,org.apache.deltaspike.core:deltaspike-core-api,0,TRUE,FALSE,http://seamframework.org/Seam3/Solder,,"Solder (formerly Weld Extensions): a library of portable CDI utilities for use in developing applications, frameworks or other extensions based on CDI (JSR-299)",,scm:git:git://github.com/seam/solder.git/solder-api,scm:git:https://git-wip-us.apache.org/repos/asf/deltaspike.git/deltaspike-project/parent/parent-code/core-project/deltaspike-core-api,"Solder (formerly Weld Extensions): a library of portable CDI utilities for use in developing applications, frameworks or other extensions based on CDI (JSR-299)",
org.jboss.solder:solder-api,org.apache.deltaspike.core:deltaspike-core-impl,0,TRUE,FALSE,http://seamframework.org/Seam3/Solder,,"Solder (formerly Weld Extensions): a library of portable CDI utilities for use in developing applications, frameworks or other extensions based on CDI (JSR-299)",,scm:git:git://github.com/seam/solder.git/solder-api,scm:git:https://git-wip-us.apache.org/repos/asf/deltaspike.git/deltaspike-project/parent/parent-code/core-project/deltaspike-core-impl,"Solder (formerly Weld Extensions): a library of portable CDI utilities for use in developing applications, frameworks or other extensions based on CDI (JSR-299)",
org.jdom:jdom,xalan:xalan,4,TRUE,FALSE,http://www.jdom.org,http://xml.apache.org/xalan-j/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","Xalan-Java is an XSLT processor for transforming XML documents into HTML,     text, or other XML document types. It implements XSL Transformations (XSLT)     Version 1.0 and XML Path Language (XPath) Version 1.0 and can be used from     the command line, in an applet or a servlet, or as a module in other program.",https://github.com/hunterhacker/jdom,scm:svn:http://svn.apache.org/repos/asf/maven/pom/tags/apache-4/xalan,Java manipulation of XML made easy,
org.jdom:jdom,net.java.dev.stax-utils:stax-utils,2,TRUE,FALSE,http://www.jdom.org,http://java.net/projects/stax-utils/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",Provides a set of utility classes to integrate StAX into existing XML processing applications.,https://github.com/hunterhacker/jdom,scm:svn:https://svn.java.net/svn/stax-utils~svn/trunk/,Java manipulation of XML made easy,
org.jdom:jdom,org.dom4j:dom4j,2,TRUE,FALSE,http://www.jdom.org,http://dom4j.github.io/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",flexible XML framework for Java,https://github.com/hunterhacker/jdom,https://github.com/dom4j/dom4j,Java manipulation of XML made easy,flexible XML framework for Java
org.jdom:jdom,xerces:xercesImpl,2,TRUE,FALSE,http://www.jdom.org,https://xerces.apache.org/xerces2-j/," A complete, Java-based solution for accessing, manipulating, and outputting XML data "," Xerces2 is the next generation of high performance, fully compliant XML parsers in the Apache Xerces family. This new version of Xerces introduces the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. The Apache Xerces2 parser is the reference implementation of XNI but other parser components, configurations, and parsers can be written using the Xerces Native Interface. For complete design and implementation documents, refer to the XNI Manual. Xerces2 is a fully conforming XML Schema 1.0 processor. A partial experimental implementation of the XML Schema 1.1 Structures and Datatypes Working Drafts (December 2009) and an experimental implementation of the XML Schema Definition Language (XSD): Component Designators (SCD) Candidate Recommendation (January 2010) are provided for evaluation. For more information, refer to the XML Schema page. Xerces2 also provides a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. Xerces2 is able to parse documents written according to the XML 1.1 Recommendation, except that it does not yet provide an option to enable normalization checking as described in section 2.13 of this specification. It also handles namespaces according to the XML Namespaces 1.1 Recommendation, and will correctly serialize XML 1.1 documents if the DOM level 3 load/save APIs are in use. ",https://github.com/hunterhacker/jdom,https://svn.apache.org/repos/asf/xerces/java/,Java manipulation of XML made easy,JBoss Xerces Fork (JBoss Community Fixes)
org.jdom:jdom,org.codehaus.woodstox:stax2-api,1,TRUE,FALSE,http://www.jdom.org,http://github.com/FasterXML/stax2-api," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","tax2 API is an extension to basic Stax 1.0 API that adds significant new functionality, such as full-featured bi-direction validation interface and high-performance Typed Access API. ",https://github.com/hunterhacker/jdom,https://github.com/FasterXML/stax2-api,Java manipulation of XML made easy,"Extension API for Stax, Java pull-parsing API (STreaming Api for Xml)"
org.jdom:jdom,org.codehaus.woodstox:wstx-asl,1,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,org.opensaml:xmltooling,1,TRUE,FALSE,http://www.jdom.org,http://opensaml.org/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ", XMLTooling-J is a low-level library that may be used to construct libraries that allow developers to work with XML in a Java beans manner. ,https://github.com/hunterhacker/jdom,http://svn.middleware.georgetown.edu/view/?root=java-opensaml2,Java manipulation of XML made easy,
org.jdom:jdom,xom:xom,1,TRUE,FALSE,http://www.jdom.org,https://xom.nu," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",The XOM Dual Streaming/Tree API for Processing XML,https://github.com/hunterhacker/jdom,https://github.com/elharo/xom,Java manipulation of XML made easy,"XOM??? is a new XML object model. It is an open source (LGPL), tree-based API for processing XML with Java that strives for correctness, simplicity, and performance, in that order. "
org.jdom:jdom,be.cyberelf.nanoxml:nanoxml,0,TRUE,FALSE,http://www.jdom.org,http://nanoxml.cyberelf.be/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",The standard parser for Java.,https://github.com/hunterhacker/jdom,http://nanoxml.cyberelf.be/download.html,Java manipulation of XML made easy,
org.jdom:jdom,com.megginson.sax:xml-writer,0,TRUE,FALSE,http://www.jdom.org,http://www.megginson.com/Software," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",XML Writer for SAX parsers.,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,dom4j:dom4j,0,TRUE,FALSE,http://www.jdom.org,https://dom4j.github.io," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",flexible XML framework for Java,https://github.com/hunterhacker/jdom,https://github.com/dom4j/dom4j,Java manipulation of XML made easy,flexible XML framework for Java
org.jdom:jdom,kxml2:kxml2,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
