fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-ext,6,FALSE
commons-logging,slf4j,commons-logging:commons-logging-api,org.slf4j:slf4j-api,94,TRUE
commons-logging,logback,org.apache.logging.log4j:log4j-slf4j-impl,ch.qos.logback:logback-classic,37,TRUE
commons-logging,slf4j,commons-logging:commons-logging-api,org.slf4j:slf4j-simple,27,TRUE
commons-logging,logback,commons-logging:commons-logging,ch.qos.logback:logback-classic,357,TRUE
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-jcl,52,FALSE
commons-logging,slf4j,commons-logging:commons-logging-api,org.slf4j:slf4j-site,0,FALSE
commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-jcl,4,FALSE
commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-jdk14,11,TRUE
commons-logging,slf4j,commons-logging:commons-logging-api,org.slf4j:slf4j-android,0,FALSE
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-log4j12,542,TRUE
commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-ext,14,FALSE
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:log4j-over-slf4j,265,TRUE
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-simple,289,TRUE
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-api,968,TRUE
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:jcl-over-slf4j,579,TRUE
commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-api,168,TRUE
commons-logging,logback,commons-logging:commons-logging-api,ch.qos.logback:logback-classic,27,TRUE
commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-simple,163,FALSE
commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-jdk14,95,TRUE
compress-lzf,commons-compress,com.ning:compress-lzf,org.apache.commons:commons-compress,1,FALSE
compress-lzf,shrinkwrap,com.ning:compress-lzf,org.jboss.shrinkwrap:shrinkwrap-api,1,FALSE
compress-lzf,jzlib,com.ning:compress-lzf,com.jcraft:jzlib,0,FALSE
concurrent,backport-util-concurrent,io.airlift:concurrent,backport-util-concurrent:backport-util-concurrent,0,FALSE
concurrent,backport-util-concurrent,com.facebook.airlift:concurrent,backport-util-concurrent:backport-util-concurrent,0,FALSE
concurrent,backport-util-concurrent,concurrent:concurrent,backport-util-concurrent:backport-util-concurrent,19,TRUE
deltaspike,solder,org.apache.deltaspike.core:deltaspike-core-impl,org.jboss.solder:solder-api,0,FALSE
deltaspike,solder,org.apache.deltaspike.core:deltaspike-core-api,org.jboss.solder:solder-api,0,FALSE
derby,postgresql,org.apache.derby:derbyclient,postgresql:postgresql,16,FALSE
derby,neo4j,org.apache.derby:derbyclient,org.neo4j:neo4j,0,FALSE
derby,infinispan,org.apache.derby:derbyclient,org.infinispan:infinispan-core,3,FALSE
derby,hazelcast,org.apache.derby:derby,com.hazelcast:hazelcast,5,FALSE
derby,sqljet,org.apache.derby:derby,org.tmatesoft.sqljet:sqljet,1,FALSE
derby,mongo-java-driver,org.apache.derby:derbyclient,org.mongodb:mongo-java-driver,4,FALSE
derby,cassandra,org.apache.derby:derby,com.datastax.cassandra:cassandra-driver-core,7,FALSE
derby,mongo-java-driver,org.apache.derby:derby,org.mongodb:mongo-java-driver,18,FALSE
derby,hsqldb,org.apache.derby:derby,hsqldb:hsqldb,53,TRUE
derby,hbase,org.apache.derby:derbyclient,org.apache.hbase:hbase-server,0,FALSE
derby,cassandra,org.apache.derby:derbyclient,com.datastax.cassandra:cassandra-driver-core,0,FALSE
derby,hbase,org.apache.derby:derbyclient,org.apache.hbase:hbase-client,0,FALSE
derby,neo4j,org.apache.derby:derby,org.neo4j:neo4j,1,FALSE
derby,sqlite-jdbc,org.apache.derby:derby,org.xerial:sqlite-jdbc,30,FALSE
derby,sqlite-jdbc,org.apache.derby:derbyclient,org.wisdom-framework:sqlite-jdbc,0,FALSE
derby,hsqldb,org.apache.derby:derbyclient,hsqldb:hsqldb,11,FALSE
derby,sqljet,org.apache.derby:derbyclient,org.tmatesoft.sqljet:sqljet,0,FALSE
derby,hazelcast,org.apache.derby:derbyclient,com.hazelcast:hazelcast-client,0,FALSE
derby,postgresql,org.apache.derby:derby,org.postgresql:postgresql,88,FALSE
derby,hbase,org.apache.derby:derby,org.apache.hbase:hbase,13,FALSE
derby,h2,org.apache.derby:derbyclient,com.h2database:h2,37,TRUE
derby,hazelcast,org.apache.derby:derbyclient,com.hazelcast:hazelcast,0,FALSE
derby,hsqldb,org.apache.derby:derbyclient,org.hsqldb:hsqldb,10,FALSE
derby,hazelcast,org.apache.derby:derby,com.hazelcast:hazelcast-client,6,FALSE
derby,cassandra,org.apache.derby:derbyclient,org.apache.cassandra:cassandra-all,0,FALSE
derby,sqlite-jdbc,org.apache.derby:derby,org.wisdom-framework:sqlite-jdbc,1,FALSE
derby,cassandra,org.apache.derby:derby,org.apache.cassandra:cassandra-all,5,FALSE
derby,postgresql,org.apache.derby:derby,postgresql:postgresql,100,FALSE
derby,sqlite-jdbc,org.apache.derby:derbyclient,org.xerial:sqlite-jdbc,1,FALSE
derby,postgresql,org.apache.derby:derbyclient,org.postgresql:postgresql,18,FALSE
derby,hsqldb,org.apache.derby:derby,org.hsqldb:hsqldb,145,TRUE
derby,infinispan,org.apache.derby:derby,org.infinispan:infinispan-core,14,FALSE
derby,hbase,org.apache.derby:derby,org.apache.hbase:hbase-client,0,FALSE
derby,hbase,org.apache.derby:derby,org.apache.hbase:hbase-server,1,FALSE
derby,h2,org.apache.derby:derby,com.h2database:h2,160,TRUE
derby,hbase,org.apache.derby:derbyclient,org.apache.hbase:hbase,4,FALSE
dom4j,xerces,dom4j:dom4j,xerces:xerces,2,FALSE
dom4j,kxml2,org.dom4j:dom4j,net.sf.kxml:kxml2,0,FALSE
dom4j,wstx-asl,dom4j:dom4j,woodstox:wstx-asl,7,FALSE
dom4j,saxon,org.dom4j:dom4j,net.sourceforge.saxon:saxon,0,FALSE
dom4j,stax2-api,dom4j:dom4j,org.codehaus.woodstox:stax2-api,38,FALSE
dom4j,xmltooling,dom4j:dom4j,org.opensaml:xmltooling,13,FALSE
dom4j,stax-utils,org.dom4j:dom4j,net.java.dev.stax-utils:stax-utils,0,FALSE
dom4j,wstx-asl,dom4j:dom4j,org.codehaus.woodstox:wstx-asl,26,FALSE
dom4j,xmltooling,org.dom4j:dom4j,org.opensaml:xmltooling,0,FALSE
dom4j,xalan,dom4j:dom4j,xalan:xalan,57,FALSE
dom4j,xerces,org.dom4j:dom4j,xerces:xerces,0,FALSE
dom4j,xpp3,org.dom4j:dom4j,xpp3:xpp3,0,FALSE
dom4j,saxon,org.dom4j:dom4j,saxon:saxon,0,FALSE
dom4j,jdom,dom4j:dom4j,org.jdom:jdom2,43,TRUE
dom4j,wstx-asl,org.dom4j:dom4j,org.codehaus.woodstox:wstx-asl,0,FALSE
dom4j,xmlParserAPIs,dom4j:dom4j,xml-apis:xmlParserAPIs,6,FALSE
dom4j,saxon,dom4j:dom4j,saxon:saxon,0,FALSE
dom4j,jdom,dom4j:dom4j,jdom:jdom,43,FALSE
dom4j,xpp3,dom4j:dom4j,xpp3:xpp3,21,FALSE
dom4j,xpp3,org.dom4j:dom4j,org.ogce:xpp3,0,FALSE
dom4j,xerces,org.dom4j:dom4j,xerces:xercesImpl,2,FALSE
dom4j,stax2-api,org.dom4j:dom4j,org.codehaus.woodstox:stax2-api,0,FALSE
dom4j,wstx-asl,org.dom4j:dom4j,woodstox:wstx-asl,0,FALSE
dom4j,xml-writer,org.dom4j:dom4j,com.megginson.sax:xml-writer,0,FALSE
dom4j,xmlParserAPIs,org.dom4j:dom4j,xerces:xmlParserAPIs,0,FALSE
dom4j,jdom,dom4j:dom4j,org.jdom:jdom,75,TRUE
dom4j,jaxen,dom4j:dom4j,jaxen:jaxen,150,TRUE
dom4j,kxml2,dom4j:dom4j,kxml2:kxml2,0,FALSE
dom4j,simple-xml,dom4j:dom4j,org.simpleframework:simple-xml,13,FALSE
dom4j,xmlParserAPIs,org.dom4j:dom4j,xml-apis:xmlParserAPIs,0,FALSE
dom4j,jdom,org.dom4j:dom4j,org.jdom:jdom,0,FALSE
dom4j,stax-utils,dom4j:dom4j,net.java.dev.stax-utils:stax-utils,15,FALSE
dom4j,nanoxml,org.dom4j:dom4j,be.cyberelf.nanoxml:nanoxml,0,FALSE
dom4j,saxon,dom4j:dom4j,net.sourceforge.saxon:saxon,10,FALSE
dom4j,jaxen,org.dom4j:dom4j,jaxen:jaxen,0,FALSE
dom4j,xom,org.dom4j:dom4j,xom:xom,0,FALSE
dom4j,xpp3,dom4j:dom4j,org.ogce:xpp3,0,FALSE
dom4j,xmlParserAPIs,dom4j:dom4j,xerces:xmlParserAPIs,11,FALSE
dom4j,jdom,org.dom4j:dom4j,org.jdom:jdom2,0,FALSE
dom4j,nanoxml,dom4j:dom4j,be.cyberelf.nanoxml:nanoxml,0,FALSE
dom4j,kxml2,org.dom4j:dom4j,kxml2:kxml2,0,FALSE
dom4j,xml-writer,dom4j:dom4j,com.megginson.sax:xml-writer,4,FALSE
dom4j,jdom,org.dom4j:dom4j,jdom:jdom,0,FALSE
dom4j,saxon,dom4j:dom4j,net.sf.saxon:saxon,15,FALSE
dom4j,simple-xml,org.dom4j:dom4j,org.simpleframework:simple-xml,0,FALSE
dom4j,xalan,org.dom4j:dom4j,xalan:xalan,0,FALSE
dom4j,xom,dom4j:dom4j,xom:xom,23,FALSE
dom4j,xerces,dom4j:dom4j,xerces:xercesImpl,115,FALSE
dom4j,kxml2,dom4j:dom4j,net.sf.kxml:kxml2,2,FALSE
dom4j,saxon,org.dom4j:dom4j,net.sf.saxon:saxon,0,FALSE
dumbster,subethasmtp,dumbster:dumbster,com.bitmechanic:dumbster,0,FALSE
dumbster,subethasmtp,dumbster:dumbster,org.subethamail:subethasmtp,1,FALSE
dumbster,subethasmtp,dumbster:dumbster,de.softwareforge:dumbster,0,FALSE
easymock,fest,easymock:easymock,org.easytesting:fest-assert-core,1,FALSE
easymock,powermock,org.easymock:easymock,org.powermock:powermock,1,FALSE
easymock,powermock,org.easymock:easymock,org.powermock:powermock-module-junit4,63,FALSE
easymock,mockobjects,easymock:easymock,mockobjects:mockobjects,0,FALSE
easymock,jmockit,org.easymock:easymock,mockit:jmockit,3,FALSE
easymock,mockobjects,org.easymock:easymock,mockobjects:mockobjects,0,FALSE
easymock,mockito,org.easymock:easymock,org.mockito:mockito-all,98,TRUE
easymock,fest,easymock:easymock,org.easytesting:fest-assert,1,FALSE
easymock,powermock,easymock:easymock,org.powermock:powermock-api,0,FALSE
easymock,jmockit,easymock:easymock,mockit:jmockit,0,FALSE
easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest,0,FALSE
easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest-library,60,FALSE
easymock,jmockit,easymock:easymock,com.googlecode.jmockit:jmockit,0,FALSE
easymock,jmockit,easymock:easymock,org.jmockit:jmockit,0,FALSE
easymock,powermock,org.easymock:easymock,org.powermock:powermock-api-mockito,14,TRUE
easymock,mockito,easymock:easymock,org.mockito:mockito-all,4,FALSE
easymock,powermock,easymock:easymock,org.powermock:powermock,0,FALSE
easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest-all,54,FALSE
easymock,powermock,org.easymock:easymock,org.powermock:powermock-api,0,FALSE
easymock,jmock,easymock:easymock,jmock:jmock,6,FALSE
easymock,jmock,org.easymock:easymock,org.jmock:jmock-junit4,11,FALSE
easymock,jmock,org.easymock:easymock,jmock:jmock,8,FALSE
easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest-core,0,FALSE
easymock,hamcrest,org.easymock:easymock,org.hamcrest:java-hamcrest,38,FALSE
easymock,mockito,org.easymock:easymock,org.mockito:mockito-core,129,TRUE
easymock,powermock,easymock:easymock,org.powermock:powermock-api-mockito,0,FALSE
easymock,powermock,org.easymock:easymock,org.powermock:powermock-core,16,FALSE
easymock,mockito,easymock:easymock,org.mockito:mockito-core,6,TRUE
easymock,jmockit,org.easymock:easymock,com.googlecode.jmockit:jmockit,7,FALSE
easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest-library,0,FALSE
easymock,powermock,easymock:easymock,org.powermock:powermock-module-junit4,0,FALSE
easymock,mockobjects,easymock:easymock,mockobjects:mockobjects-core,1,FALSE
easymock,jmock,org.easymock:easymock,org.jmock:jmock,3,FALSE
easymock,fest,org.easymock:easymock,org.easytesting:fest-assert,14,FALSE
easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest-all,0,FALSE
easymock,jmock,easymock:easymock,org.jmock:jmock-junit4,0,FALSE
easymock,mockobjects,org.easymock:easymock,mockobjects:mockobjects-core,1,FALSE
easymock,powermock,easymock:easymock,org.powermock:powermock-core,0,FALSE
easymock,fest,org.easymock:easymock,org.easytesting:fest-assert-core,1,FALSE
easymock,hamcrest,easymock:easymock,org.hamcrest:java-hamcrest,0,FALSE
easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest,0,FALSE
easymock,jmockit,org.easymock:easymock,org.jmockit:jmockit,9,FALSE
easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest-core,132,FALSE
easymock,jmock,easymock:easymock,org.jmock:jmock,0,FALSE
eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate:hibernate,0,FALSE
eclipselink,hibernate,org.eclipse.persistence:eclipselink,hibernate:hibernate,0,FALSE
eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,7,TRUE
eclipselink,hibernate,org.eclipse.persistence:eclipselink,com.liferay:org.hibernate.core,0,FALSE
eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate:hibernate-core,2,FALSE
eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate:hibernate-entitymanager,12,FALSE
eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.atteo.moonshine:hibernate,0,FALSE
elasticsearch,lucene,org.elasticsearch:elasticsearch,org.apache.lucene:lucene-core,39,TRUE
elasticsearch,lucene,org.elasticsearch:elasticsearch-core,org.apache.lucene:lucene-core,0,FALSE
elasticsearch,solr,org.elasticsearch:elasticsearch-core,org.apache.solr:solr,0,FALSE
elasticsearch,solr,org.elasticsearch:elasticsearch,org.apache.solr:solr,0,FALSE
fastjson,jackson,com.alibaba:fastjson,org.codehaus.jackson:jackson-xc,3,FALSE
fastjson,jsonic,com.alibaba:fastjson,net.arnx:jsonic,0,FALSE
fastjson,json-path,com.alibaba:fastjson,com.jayway.jsonpath:json-path,3,FALSE
fastjson,jettison,com.alibaba:fastjson,org.codehaus.jettison:jettison,0,FALSE
fastjson,svenson,com.alibaba:fastjson,com.google.code.svenson:svenson,0,FALSE
fastjson,org.json,com.alibaba:fastjson,org.json:json,7,FALSE
fastjson,json-smart,com.alibaba:fastjson,net.minidev:json-smart,0,FALSE
fastjson,json-path,com.alibaba:fastjson,io.paradoxical:json-path,0,FALSE
fastjson,flexjson,com.alibaba:fastjson,net.sf.flexjson:flexjson,0,FALSE
fastjson,json-lib,com.alibaba:fastjson,org.kohsuke.stapler:json-lib,0,FALSE
fastjson,json-simple,com.alibaba:fastjson,com.github.cliftonlabs:json-simple,0,FALSE
fastjson,json-lib,com.alibaba:fastjson,net.sf.json-lib:json-lib,8,TRUE
fastjson,jackson,com.alibaba:fastjson,com.fasterxml.jackson.core:jackson-annotations,28,TRUE
fastjson,flexjson,com.alibaba:fastjson,io.github.benas:xstream,0,FALSE
fastjson,json-path,com.alibaba:fastjson,com.jayway.restassured:json-path,0,FALSE
fastjson,flexjson,com.alibaba:fastjson,org.hudsonci.tools:xstream,0,FALSE
fastjson,xstream,com.alibaba:fastjson,xstream:xstream,0,FALSE
fastjson,jackson,com.alibaba:fastjson,com.fasterxml.jackson.core:jackson-databind,66,TRUE
fastjson,jackson,com.alibaba:fastjson,org.codehaus.jackson:jackson-core-asl,10,TRUE
fastjson,jackson,com.alibaba:fastjson,com.fasterxml.jackson.core:jackson-core,32,TRUE
fastjson,gson,com.alibaba:fastjson,com.google.code.gson:gson,33,FALSE
fastjson,xstream,com.alibaba:fastjson,com.thoughtworks.xstream:xstream,21,FALSE
fastjson,json-simple,com.alibaba:fastjson,com.googlecode.json-simple:json-simple,0,FALSE
fastjson,flexjson,com.alibaba:fastjson,org.sonatype.nexus.xstream:xstream,0,FALSE
fastjson,jackson,com.alibaba:fastjson,org.codehaus.jackson:jackson-mapper-asl,14,TRUE
fastjson,json-lib,com.alibaba:fastjson,com.hynnet:json-lib,0,FALSE
fastutil,joda-time,it.unimi.dsi:fastutil,joda-time:joda-time,4,FALSE
fastutil,commons-lang,fastutil:fastutil,org.apache.commons:commons-lang3,4,FALSE
fastutil,javolution,fastutil:fastutil,javolution:javolution,0,FALSE
fastutil,javolution,it.unimi.dsi:fastutil,org.javolution:javolution,0,FALSE
fastutil,javolution,it.unimi.dsi:fastutil,javolution:javolution,0,FALSE
fastutil,commons-collections,it.unimi.dsi:fastutil,commons-collections:commons-collections,24,FALSE
fastutil,commons-lang,it.unimi.dsi:fastutil,commons-lang:commons-lang,14,FALSE
fastutil,javolution,fastutil:fastutil,org.javolution:javolution,0,FALSE
fastutil,hppc,it.unimi.dsi:fastutil,com.carrotsearch:hppc,2,FALSE
fastutil,trove4j,it.unimi.dsi:fastutil,net.sf.trove4j:trove4j,5,FALSE
fastutil,samskivert,it.unimi.dsi:fastutil,com.samskivert:samskivert,0,FALSE
fastutil,mahout,it.unimi.dsi:fastutil,org.apache.mahout:mahout,0,FALSE
fastutil,mahout,it.unimi.dsi:fastutil,org.apache.mahout:mahout-core,7,FALSE
fastutil,guava,fastutil:fastutil,com.google.guava:guava,2,FALSE
fastutil,hppc,fastutil:fastutil,com.carrotsearch:hppc,0,FALSE
fastutil,lambdaj,fastutil:fastutil,com.googlecode.lambdaj:lambdaj,0,FALSE
fastutil,mahout,fastutil:fastutil,org.apache.mahout:mahout-collections,0,FALSE
fastutil,high-scale-lib,it.unimi.dsi:fastutil,com.boundary:high-scale-lib,0,FALSE
fastutil,collections-generic,it.unimi.dsi:fastutil,net.sourceforge.collections:collections-generic,2,FALSE
fastutil,joda-time,fastutil:fastutil,joda-time:joda-time,0,FALSE
fastutil,high-scale-lib,fastutil:fastutil,com.boundary:high-scale-lib,0,FALSE
fastutil,collections-generic,fastutil:fastutil,net.sourceforge.collections:collections-generic,1,FALSE
fastutil,colt,it.unimi.dsi:fastutil,colt:colt,19,FALSE
fastutil,samskivert,fastutil:fastutil,com.samskivert:samskivert,0,FALSE
fastutil,commons-lang,it.unimi.dsi:fastutil,org.apache.commons:commons-lang3,32,FALSE
fastutil,commons-lang,fastutil:fastutil,commons-lang:commons-lang,4,FALSE
fastutil,commons-collections,fastutil:fastutil,org.apache.commons:commons-collections4,1,FALSE
fastutil,mahout,fastutil:fastutil,org.apache.mahout:mahout,0,FALSE
fastutil,mahout,fastutil:fastutil,org.apache.mahout:mahout-math,0,FALSE
fastutil,mahout,it.unimi.dsi:fastutil,org.apache.mahout:mahout-math,7,FALSE
fastutil,guava,it.unimi.dsi:fastutil,com.google.guava:guava,46,FALSE
fastutil,trove4j,fastutil:fastutil,net.sf.trove4j:trove4j,1,FALSE
fastutil,colt,fastutil:fastutil,colt:colt,1,FALSE
fastutil,commons-collections,fastutil:fastutil,commons-collections:commons-collections,1,FALSE
fastutil,commons-collections,it.unimi.dsi:fastutil,org.apache.commons:commons-collections4,3,FALSE
fastutil,lambdaj,it.unimi.dsi:fastutil,com.googlecode.lambdaj:lambdaj,0,FALSE
fastutil,mahout,fastutil:fastutil,org.apache.mahout:mahout-core,0,FALSE
fastutil,mahout,it.unimi.dsi:fastutil,org.apache.mahout:mahout-collections,0,FALSE
fest,mockobjects,org.easytesting:fest-assert,mockobjects:mockobjects-core,1,FALSE
fest,hamcrest,org.easytesting:fest-assert-core,org.hamcrest:java-hamcrest,0,FALSE
fest,jmock,org.easytesting:fest-assert-core,org.jmock:jmock-junit4,0,FALSE
fest,mockito,org.easytesting:fest-assert,org.mockito:mockito-all,95,FALSE
fest,mockito,org.easytesting:fest-assert-core,org.mockito:mockito-core,25,FALSE
fest,hamcrest,org.easytesting:fest-assert-core,org.hamcrest:hamcrest,0,FALSE
fest,easymock,org.easytesting:fest-assert,easymock:easymock,0,FALSE
fest,jmockit,org.easytesting:fest-assert-core,com.googlecode.jmockit:jmockit,0,FALSE
fest,powermock,org.easytesting:fest-assert,org.powermock:powermock-core,8,FALSE
fest,powermock,org.easytesting:fest-assert,org.powermock:powermock-api,0,FALSE
fest,jmockit,org.easytesting:fest-assert,org.jmockit:jmockit,0,FALSE
fest,mockobjects,org.easytesting:fest-assert-core,mockobjects:mockobjects-core,0,FALSE
fest,powermock,org.easytesting:fest-assert-core,org.powermock:powermock-core,0,FALSE
